DISTRICT,DD007AMA1221R,DD007AMA1321R,DD007AMA1S21R,DD007ARE1221R,DD007ARE1321R,DD007ARE1S21R,DD007AWR1221R,DD007AWR1321R,DD007AWR1S21R,DD207AMA1221R,DD207AMA1321R,DD207AMA1S21R,DD207ARE1221R,DD207ARE1321R,DD207ARE1S21R,DD207AWR1221R,DD207AWR1321R,DD207AWR1S21R,DD307AMA1221R,DD307AMA1321R,DD307AMA1S21R,DD307ARE1221R,DD307ARE1321R,DD307ARE1S21R,DD307AWR1221R,DD307AWR1321R,DD307AWR1S21R,DD407AMA1221R,DD407AMA1321R,DD407AMA1S21R,DD407ARE1221R,DD407ARE1321R,DD407ARE1S21R,DD407AWR1221R,DD407AWR1321R,DD407AWR1S21R,DDA07AMA1221R,DDA07AMA1321R,DDA07AMA1S21R,DDA07ARE1221R,DDA07ARE1321R,DDA07ARE1S21R,DDA07AWR1221R,DDA07AWR1321R,DDA07AWR1S21R,DDB07AMA1221R,DDB07AMA1321R,DDB07AMA1S21R,DDB07ARE1221R,DDB07ARE1321R,DDB07ARE1S21R,DDB07AWR1221R,DDB07AWR1321R,DDB07AWR1S21R,DDE07AMA1221R,DDE07AMA1321R,DDE07AMA1S21R,DDE07ARE1221R,DDE07ARE1321R,DDE07ARE1S21R,DDE07AWR1221R,DDE07AWR1321R,DDE07AWR1S21R,DDF07AMA1221R,DDF07AMA1321R,DDF07AMA1S21R,DDF07ARE1221R,DDF07ARE1321R,DDF07ARE1S21R,DDF07AWR1221R,DDF07AWR1321R,DDF07AWR1S21R,DDH07AMA1221R,DDH07AMA1321R,DDH07AMA1S21R,DDH07ARE1221R,DDH07ARE1321R,DDH07ARE1S21R,DDH07AWR1221R,DDH07AWR1321R,DDH07AWR1S21R,DDI07AMA1221R,DDI07AMA1321R,DDI07AMA1S21R,DDI07ARE1221R,DDI07ARE1321R,DDI07ARE1S21R,DDI07AWR1221R,DDI07AWR1321R,DDI07AWR1S21R,DDL07AMA1221R,DDL07AMA1321R,DDL07AMA1S21R,DDL07ARE1221R,DDL07ARE1321R,DDL07ARE1S21R,DDL07AWR1221R,DDL07AWR1321R,DDL07AWR1S21R,DDM07AMA1221R,DDM07AMA1321R,DDM07AMA1S21R,DDM07ARE1221R,DDM07ARE1321R,DDM07ARE1S21R,DDM07AWR1221R,DDM07AWR1321R,DDM07AWR1S21R,DDR07AMA1221R,DDR07AMA1321R,DDR07AMA1S21R,DDR07ARE1221R,DDR07ARE1321R,DDR07ARE1S21R,DDR07AWR1221R,DDR07AWR1321R,DDR07AWR1S21R,DDS07AMA1221R,DDS07AMA1321R,DDS07AMA1S21R,DDS07ARE1221R,DDS07ARE1321R,DDS07ARE1S21R,DDS07AWR1221R,DDS07AWR1321R,DDS07AWR1S21R,DDW07AMA1221R,DDW07AMA1321R,DDW07AMA1S21R,DDW07ARE1221R,DDW07ARE1321R,DDW07ARE1S21R,DDW07AWR1221R,DDW07AWR1321R,DDW07AWR1S21R,DISTNAME,DNC07AMA1221R,DNC07AMA1321R,DNC07AMA1S21R,DNC07ARE1221R,DNC07ARE1321R,DNC07ARE1S21R,DNC07AWR1221R,DNC07AWR1321R,DNC07AWR1S21R,DNM07AMA1221R,DNM07AMA1321R,DNM07AMA1S21R,DNM07ARE1221R,DNM07ARE1321R,DNM07ARE1S21R,DNM07AWR1221R,DNM07AWR1321R,DNM07AWR1S21R,DNS07AMA1221R,DNS07AMA1321R,DNS07AMA1S21R,DNS07ARE1221R,DNS07ARE1321R,DNS07ARE1S21R,DNS07AWR1221R,DNS07AWR1321R,DNS07AWR1S21R
"'226901",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,13,75,48,33,85,43,20,75,.,.,.,.,.,.,.,.,.,27,18,64,36,18,91,36,18,64,43,14,81,57,48,95,57,33,95,33,11,67,33,22,78,33,0,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,11,68,37,16,74,26,5,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,0,43,14,0,71,14,14,57,36,11,75,50,32,86,46,25,71,"CHRISTOVAL ISD",38,17,76,48,31,86,41,21,76,36,0,73,45,36,82,45,18,73,.,.,.,.,.,.,.,.,.
"'226903",8,3,39,22,14,51,15,5,40,25,5,65,35,20,50,40,5,75,55,27,82,55,55,82,55,45,73,.,.,.,.,.,.,.,.,.,17,7,45,32,17,54,23,6,54,3,0,26,26,13,46,13,3,45,11,4,37,26,13,47,15,4,45,15,6,44,36,18,59,25,7,60,10,4,38,26,13,48,16,3,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,6,0,0,19,3,0,13,19,8,46,28,16,50,20,6,49,2,0,20,6,2,26,3,0,24,17,4,25,16,8,23,14,5,23,30,15,59,43,24,68,35,12,67,"SAN ANGELO ISD",17,7,45,31,16,54,22,6,54,19,9,43,36,20,54,24,8,57,13,4,39,30,13,43,22,9,39
"'226905",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,10,65,52,26,74,33,0,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,47,27,13,73,27,0,67,23,8,54,54,31,69,46,0,69,11,0,44,33,22,67,22,0,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,11,72,50,22,78,24,0,76,13,0,44,25,0,56,13,0,56,0,0,40,0,0,20,0,0,20,37,11,74,58,21,79,37,0,79,"WATER VALLEY ISD",33,13,79,58,29,71,39,0,78,14,0,14,29,14,86,14,0,57,.,.,.,.,.,.,.,.,.
"'226906",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,52,98,77,45,98,69,24,96,.,.,.,.,.,.,.,.,.,60,27,87,47,20,87,44,13,81,78,43,98,74,48,100,67,37,96,79,38,96,58,21,92,58,8,92,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,60,98,79,42,96,71,13,96,62,18,94,47,18,94,35,6,88,50,17,83,33,17,100,33,0,67,88,57,99,82,53,100,73,30,97,"WALL ISD",87,57,99,77,48,99,73,27,99,83,35,96,74,35,96,58,17,88,.,.,.,.,.,.,.,.,.
"'226907",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,5,46,38,21,49,32,1,58,.,.,.,.,.,.,.,.,.,16,2,41,32,18,43,23,2,52,21,3,50,41,26,59,38,3,65,18,6,38,26,18,35,26,3,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,7,43,36,17,40,26,0,52,5,0,23,18,9,25,16,0,36,12,6,24,12,0,24,18,0,18,24,3,50,42,21,55,29,0,58,"GRAPE CREEK ISD",22,5,47,38,22,47,27,0,56,24,5,43,38,19,52,43,5,62,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'226908",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,4,61,70,39,91,70,13,87,.,.,.,.,.,.,.,.,.,22,0,33,44,22,78,56,11,67,42,8,58,75,42,100,75,17,100,30,0,50,80,40,100,70,10,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,0,64,64,36,82,64,9,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,8,69,62,38,85,69,15,77,"VERIBEST ISD",50,7,64,71,50,100,71,14,100,22,0,56,67,22,78,67,11,67,.,.,.,.,.,.,.,.,.
"'227506",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"UNIVERSITY OF TEXAS AT AUSTIN H S",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'227803",3,0,23,16,3,32,0,0,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,2,29,20,5,39,2,2,25,0,0,40,40,0,40,0,0,40,4,0,27,21,4,36,0,0,24,0,0,32,26,3,48,0,0,30,4,0,22,16,4,36,0,0,21,.,.,.,.,.,.,.,.,.,3,0,20,13,3,30,0,0,18,11,4,26,14,7,29,4,4,19,4,0,25,15,4,33,0,0,17,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,"WAYSIDE SCHOOLS",6,0,30,9,0,24,0,0,19,4,4,28,35,12,58,5,5,33,.,.,.,.,.,.,.,.,.
"'227804",-1,-1,-1,56,11,89,31,8,69,-1,-1,-1,-1,-1,-1,50,0,83,.,.,.,86,29,100,67,11,100,.,.,.,.,.,.,.,.,.,15,8,15,37,17,60,30,6,64,-1,-1,-1,25,25,38,11,11,67,-1,-1,-1,38,25,75,25,6,63,0,0,0,42,25,67,32,12,72,0,0,0,13,0,63,15,8,23,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,29,14,71,29,14,29,33,11,56,27,0,55,14,0,14,29,14,50,13,7,47,40,20,40,29,14,29,13,0,13,40,20,40,-1,-1,-1,20,0,70,"NYOS CHARTER SCHOOL",0,0,0,41,18,68,30,9,58,33,17,33,25,13,38,29,0,79,.,.,.,.,.,.,-1,-1,-1
"'227805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,11,4,39,48,21,79,34,9,69,11,4,41,50,21,79,37,10,73,10,5,38,50,23,82,38,13,71,15,8,46,57,29,79,50,21,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,0,33,40,13,80,22,0,61,0,0,0,30,0,70,18,0,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,"TEXAS EMPOWERMENT ACADEMY",13,7,40,63,31,88,47,18,71,8,0,38,31,8,69,20,0,67,.,.,.,.,.,.,.,.,.
"'227806",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,33,67,50,17,83,50,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,33,67,50,17,83,50,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"UNIVERSITY OF TEXAS UNIVERSITY CHA",.,.,.,.,.,.,.,.,.,50,33,67,50,17,83,50,0,67,.,.,.,.,.,.,.,.,.
"'227814",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,33,100,63,25,100,57,29,100,.,.,.,.,.,.,.,.,.,78,43,96,82,41,100,62,19,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,55,91,91,36,100,67,25,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,33,100,73,45,100,56,11,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,86,57,100,100,29,100,71,14,100,"CHAPARRAL STAR ACADEMY",82,64,100,73,45,100,64,27,100,75,25,92,91,36,100,60,10,100,.,.,.,.,.,.,.,.,.
"'227816",22,5,42,26,13,47,15,2,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,30,74,67,46,83,61,17,83,.,.,.,.,.,.,.,.,.,31,11,51,41,25,58,29,8,53,48,17,65,61,43,74,57,22,87,28,8,47,35,20,53,24,5,48,28,9,48,40,23,62,28,7,56,22,5,41,33,17,48,15,3,38,.,.,.,.,.,.,.,.,.,19,2,37,21,10,43,11,1,39,34,12,53,42,27,55,29,8,50,21,4,40,26,12,45,15,3,41,5,0,11,15,0,25,5,5,21,58,27,81,58,42,88,58,19,88,"HARMONY SCIENCE ACADEMY (AUSTIN)",38,13,58,52,29,65,40,12,56,26,9,44,32,22,53,19,4,50,-1,-1,-1,40,20,60,-1,-1,-1
"'227817",-1,-1,-1,0,0,50,0,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,25,17,67,8,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,25,17,67,8,0,50,-1,-1,-1,0,0,20,0,0,33,-1,-1,-1,20,20,60,10,0,50,.,.,.,.,.,.,.,.,.,-1,-1,-1,0,0,50,0,0,20,-1,-1,-1,43,29,100,17,0,67,-1,-1,-1,0,0,50,0,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CEDARS INTERNATIONAL ACADEMY",-1,-1,-1,25,13,75,0,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'227819",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"UNIVERSITY OF TEXAS ELEMENTARY CHA",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'227820",20,7,53,34,16,60,21,4,52,36,27,55,45,27,82,36,18,73,56,30,74,56,37,81,46,13,75,.,.,.,.,.,.,.,.,.,20,7,51,39,20,66,25,5,55,18,6,46,37,21,66,25,6,55,20,7,50,38,19,65,24,5,54,20,8,51,45,24,72,33,7,64,20,7,53,39,19,65,25,5,55,22,11,56,56,11,67,25,13,50,15,5,47,28,11,55,15,2,44,21,7,51,33,15,60,18,4,47,17,6,48,30,13,57,17,3,47,12,3,21,14,6,27,12,4,19,19,6,38,25,6,63,33,0,72,"KIPP TEXAS PUBLIC SCHOOLS",16,6,46,32,17,56,22,5,45,21,8,52,40,20,67,26,5,57,18,3,42,16,8,37,8,0,33
"'227821",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,13,69,67,47,67,50,6,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,20,60,60,40,60,40,0,60,40,20,40,40,40,40,40,20,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,9,82,80,50,80,55,0,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,17,83,82,64,82,58,8,83,"AUSTIN DISCOVERY SCHOOL",80,0,80,-1,-1,-1,-1,-1,-1,45,18,64,64,45,64,50,8,67,.,.,.,.,.,.,.,.,.
"'227824",0,0,38,17,0,17,0,0,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,0,40,45,30,70,26,0,63,0,0,0,20,0,60,20,0,20,6,0,38,40,27,67,22,0,59,7,0,36,31,23,62,31,0,56,7,0,48,50,35,73,25,0,71,.,.,.,.,.,.,.,.,.,0,0,38,17,0,17,0,0,22,5,0,43,55,35,75,21,0,68,0,0,29,15,8,46,0,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"PROMESA PUBLIC SCHOOLS",20,0,60,80,40,80,20,0,80,3,0,37,39,29,68,27,0,60,.,.,.,.,.,.,.,.,.
"'227825",8,0,35,19,7,47,6,0,31,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,2,38,25,12,51,10,0,38,0,0,40,60,60,60,17,0,50,11,1,37,23,10,50,8,0,35,12,4,38,32,18,58,14,0,45,12,2,37,23,10,51,9,0,35,.,.,.,.,.,.,.,.,.,8,0,35,19,7,47,6,0,31,13,0,38,19,7,45,6,0,32,6,0,31,19,8,45,5,0,33,0,0,11,5,0,23,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,"AUSTIN ACHIEVE PUBLIC SCHOOLS",.,.,.,.,.,.,.,.,.,12,2,38,25,12,51,10,0,38,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'227826",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MONTESSORI FOR ALL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'227827",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"THE EXCEL CENTER (FOR ADULTS)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'227829",17,0,33,25,13,63,25,13,50,-1,-1,-1,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,28,6,74,59,43,88,55,22,84,.,.,.,.,.,.,.,.,.,0,0,54,41,32,73,45,15,70,35,6,77,56,40,88,61,27,90,17,0,56,50,27,81,46,17,71,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,5,68,63,47,88,50,18,77,5,0,45,28,16,69,23,3,60,0,0,50,50,38,63,22,0,56,35,10,84,60,46,90,56,24,87,"VALOR PUBLIC SCHOOLS",-1,-1,-1,-1,-1,-1,.,.,.,29,6,75,59,42,88,55,22,84,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'227901",7,3,21,23,12,38,13,4,31,29,0,50,61,36,80,44,12,75,52,43,79,73,58,83,60,27,86,.,.,.,.,.,.,.,.,.,14,5,32,42,26,57,30,10,51,7,3,26,26,11,41,10,4,28,7,2,20,22,11,37,12,3,29,11,4,31,46,31,61,33,11,56,7,2,22,26,14,42,15,4,34,-1,-1,-1,-1,-1,-1,.,.,.,6,2,17,15,6,27,7,2,19,16,7,33,38,23,54,27,8,47,6,2,20,17,7,32,8,2,24,19,6,27,21,10,31,18,8,25,30,13,60,68,48,83,55,18,81,"AUSTIN ISD",14,6,33,45,29,61,32,11,54,11,4,28,31,19,44,22,6,40,5,0,37,45,31,62,35,12,62
"'227904",4,0,28,34,16,60,21,3,48,12,0,24,52,34,71,34,17,74,6,6,33,74,48,91,47,26,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,33,44,25,66,30,10,62,6,2,23,34,17,59,22,2,53,5,1,27,30,14,55,17,3,48,7,1,33,47,28,71,37,14,69,5,1,31,36,18,59,22,5,53,-1,-1,-1,40,40,100,-1,-1,-1,4,1,24,21,7,49,8,1,33,7,1,32,40,22,61,24,6,56,4,0,23,21,8,46,9,1,37,9,1,18,18,6,29,11,2,27,14,1,48,58,36,78,46,19,81,"PFLUGERVILLE ISD",8,1,34,48,27,71,33,12,66,6,1,30,34,20,57,24,6,54,0,0,18,38,38,63,28,17,44
"'227907",8,3,16,17,5,33,10,1,24,0,0,0,0,0,50,13,0,25,13,0,13,43,14,71,38,19,69,.,.,.,.,.,.,.,.,.,8,2,16,23,12,41,15,2,35,5,0,12,15,11,39,8,0,33,8,3,15,20,9,36,12,2,32,8,2,17,23,15,45,19,3,42,9,3,18,23,11,38,13,1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,15,16,5,32,9,1,23,8,3,14,22,9,39,11,1,29,6,2,12,15,6,33,8,1,24,24,7,24,21,12,24,22,0,24,14,0,14,40,33,60,35,10,70,"MANOR ISD",11,4,21,22,11,43,15,3,38,5,1,11,23,13,39,15,2,31,20,0,40,50,17,50,0,0,29
"'227909",77,50,77,63,42,84,60,30,80,67,31,92,93,62,100,87,40,87,94,74,98,85,76,99,86,62,97,.,.,.,.,.,.,.,.,.,66,35,91,70,49,91,71,35,89,-1,-1,-1,.,.,.,-1,-1,-1,27,13,67,50,21,71,42,33,75,59,31,88,71,52,92,74,42,91,59,22,83,69,43,88,62,23,88,.,.,.,.,.,.,.,.,.,69,44,69,14,14,57,29,0,57,72,38,94,69,46,91,68,30,88,32,12,68,32,16,73,38,8,70,30,13,54,23,8,59,25,5,48,61,29,91,66,45,90,69,33,89,"EANES ISD",67,36,91,70,49,91,70,35,89,62,31,90,71,50,92,75,39,92,91,36,100,40,0,100,67,17,100
"'227910",8,2,26,32,13,53,16,5,41,0,0,33,67,27,80,25,8,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,7,1,25,32,13,52,16,4,44,7,0,17,31,10,46,15,4,46,7,1,25,32,12,52,16,3,44,5,1,22,32,14,53,15,2,48,7,2,26,30,12,51,15,4,42,.,.,.,.,.,.,.,.,.,7,1,26,27,9,49,14,4,36,9,2,28,32,12,51,17,6,40,6,1,22,25,9,47,11,3,38,19,4,24,23,7,28,13,5,21,0,0,17,50,10,70,22,0,56,"DEL VALLE ISD",5,1,23,32,13,54,17,4,45,10,2,28,33,12,47,13,4,43,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'227912",0,0,38,13,0,63,10,0,60,-1,-1,-1,-1,-1,-1,33,33,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,1,62,58,38,76,46,16,77,.,.,.,.,.,.,.,.,.,17,0,58,40,24,80,37,20,63,14,3,64,64,47,84,50,23,83,8,0,54,42,23,58,36,11,67,.,.,.,.,.,.,.,.,.,0,0,20,0,0,40,14,0,43,10,0,61,52,31,69,43,9,72,6,0,47,23,13,48,20,4,51,29,0,57,31,23,62,24,12,41,14,2,68,62,43,82,51,16,81,"LAGO VISTA ISD",11,0,68,56,39,79,48,17,80,13,3,53,60,38,73,43,13,72,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'227913",25,5,53,38,14,55,22,5,48,36,7,79,66,49,89,63,29,94,60,20,90,89,58,100,76,31,100,.,.,.,.,.,.,.,.,.,29,7,67,61,37,84,50,16,82,11,11,44,53,27,80,41,18,71,22,4,50,37,12,55,29,2,55,29,7,68,63,40,88,54,21,84,21,5,48,49,26,70,30,8,65,.,.,.,-1,-1,-1,-1,-1,-1,22,3,44,29,10,40,13,0,33,29,7,66,59,35,80,46,13,80,18,2,42,28,8,54,12,3,47,13,2,37,16,10,37,17,0,31,31,7,73,62,38,87,53,17,85,"LAKE TRAVIS ISD",28,6,65,62,39,85,51,16,82,32,11,72,59,33,83,46,16,82,40,10,70,63,31,94,33,11,89
"'228901",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,49,29,78,59,31,75,25,10,65,0,0,40,0,0,20,0,0,0,41,26,71,50,24,68,24,12,56,57,39,91,74,30,83,35,9,78,64,45,82,55,9,73,18,0,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,21,68,46,32,68,18,11,54,36,9,55,36,27,45,9,9,27,25,17,42,50,33,58,25,25,33,48,26,84,68,42,84,32,13,68,"GROVETON ISD",53,33,75,61,31,69,25,11,67,40,20,87,53,33,87,27,7,60,.,.,.,.,.,.,.,.,.
"'228903",0,0,13,0,0,25,0,0,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,6,46,24,15,55,22,3,54,0,0,14,0,0,43,14,0,57,16,7,45,21,14,52,20,2,50,26,9,49,37,20,66,29,6,71,15,10,35,20,10,50,15,5,45,.,.,.,.,.,.,.,.,.,0,0,0,0,0,20,0,0,0,6,3,44,9,9,44,16,0,34,5,2,27,12,10,39,5,0,39,0,0,29,0,0,0,0,0,0,22,6,61,33,22,61,31,3,61,"TRINITY ISD",11,4,48,22,15,57,20,4,52,29,10,43,29,14,52,29,0,57,.,.,.,.,.,.,.,.,.
"'228904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,22,67,33,33,89,22,0,89,.,.,.,.,.,.,.,.,.,20,20,40,20,20,80,0,0,80,50,33,50,50,50,83,33,0,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,22,67,33,33,89,22,0,89,"CENTERVILLE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,50,17,17,83,0,0,83,.,.,.,.,.,.,.,.,.
"'228905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,12,41,29,18,35,6,0,44,.,.,.,.,.,.,.,.,.,0,0,17,17,0,17,0,0,14,38,13,50,38,25,38,0,0,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,11,33,22,11,33,11,0,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,13,44,31,19,38,6,0,50,"APPLE SPRINGS ISD",38,15,54,31,23,38,8,0,46,-1,-1,-1,-1,-1,-1,0,0,40,.,.,.,.,.,.,.,.,.
