DISTRICT,D20GR21N,D20GR21R,D30GR21N,D30GR21R,D40GR21N,D40GR21R,DA0GA21N,DA0GA21P,DA0GE21N,DA0GE21P,DA0GH21N,DA0GH21P,DA0GM21N,DA0GM21P,DA0GN21N,DA0GN21P,DA0GR21N,DA0GR21R,DB0GR21N,DB0GR21R,DE0GR21N,DE0GR21R,DH0GR21N,DH0GR21R,DI0GR21N,DI0GR21R,DISTNAME,DL0GR21N,DL0GR21R,DR0GR21N,DR0GR21R,DS0GR21N,DS0GR21R,DW0GR21N,DW0GR21R
"'187903",0,0,0,0,0,0,16,100,0,0,0,0,0,0,0,0,16,100,1,6.3,12,75,5,31.3,0,0,"GOODRICH ISD",1,6.3,8,50,1,6.3,10,62.5
"'187904",0,0,0,0,0,0,51,86.4,0,0,0,0,0,0,8,13.6,59,100,17,28.8,31,52.5,16,27.1,0,0,"CORRIGAN-CAMDEN ISD",1,1.7,38,64.4,6,10.2,26,44.1
"'187906",0,0,0,0,0,0,12,70.6,5,29.4,0,0,0,0,0,0,17,100,4,23.5,17,100,3,17.6,1,5.9,"LEGGETT ISD",0,0,4,23.5,3,17.6,9,52.9
"'187907",8,3.7,3,1.4,0,0,178,83.2,5,2.3,0,0,0,0,31,14.5,214,100,23,10.7,202,94.4,47,22,1,0.5,"LIVINGSTON ISD",7,3.3,98,45.8,19,8.9,132,61.7
"'187910",2,3.5,1,1.8,0,0,56,98.2,0,0,0,0,0,0,1,1.8,57,100,2,3.5,41,71.9,4,7,0,0,"ONALASKA ISD",0,0,14,24.6,4,7,48,84.2
"'188901",40,2.2,100,5.4,2,0.1,1358,73.8,153,8.3,0,0,1,0.1,327,17.8,1839,100,164,8.9,916,49.8,847,46.1,9,0.5,"AMARILLO ISD",117,6.4,936,50.9,138,7.5,677,36.8
"'188902",2,2.3,0,0,0,0,65,74.7,0,0,0,0,1,1.1,21,24.1,87,100,2,2.3,33,37.9,22,25.3,0,0,"RIVER ROAD ISD",2,2.3,39,44.8,9,10.3,61,70.1
"'188903",3,5.3,6,10.5,0,0,54,94.7,0,0,0,0,0,0,3,5.3,57,100,1,1.8,25,43.9,24,42.1,0,0,"HIGHLAND PARK ISD",1,1.8,19,33.3,5,8.8,23,40.4
"'188904",2,1.7,1,0.8,0,0,115,95,1,0.8,0,0,0,0,5,4.1,121,100,1,0.8,12,9.9,19,15.7,2,1.7,"BUSHLAND ISD",3,2.5,25,20.7,9,7.4,96,79.3
"'189901",0,0,0,0,0,0,17,70.8,0,0,0,0,0,0,7,29.2,24,100,0,0,24,100,21,87.5,0,0,"MARFA ISD",2,8.3,13,54.2,3,12.5,3,12.5
"'189902",0,0,0,0,0,0,85,94.4,0,0,0,0,0,0,5,5.6,90,100,0,0,87,96.7,90,100,0,0,"PRESIDIO ISD",16,17.8,32,35.6,7,7.8,0,0
"'190903",3,2.8,0,0,0,0,91,85,3,2.8,0,0,0,0,13,12.1,107,100,1,0.9,48,44.9,21,19.6,1,0.9,"RAINS ISD",5,4.7,34,31.8,11,10.3,81,75.7
"'191901",12,1.7,9,1.3,0,0,583,84.7,7,1,0,0,0,0,98,14.2,688,100,20,2.9,134,19.5,186,27,10,1.5,"CANYON ISD",6,0.9,178,25.9,37,5.4,451,65.6
"'192901",1,1.5,1,1.5,0,0,65,95.6,1,1.5,0,0,0,0,2,2.9,68,100,0,0,48,70.6,60,88.2,0,0,"REAGAN COUNTY ISD",2,2.9,42,61.8,2,2.9,6,8.8
"'193801",0,0,0,0,0,0,1,12.5,0,0,0,0,0,0,7,87.5,8,100,0,0,6,75,3,37.5,0,0,"BIG SPRINGS CHARTER SCHOOL",1,12.5,4,50,4,50,5,62.5
"'193902",0,0,0,0,0,0,6,46.2,6,46.2,0,0,0,0,1,7.7,13,100,0,0,3,23.1,5,38.5,0,0,"LEAKEY ISD",1,7.7,2,15.4,2,15.4,8,61.5
"'194902",0,0,0,0,0,0,14,60.9,0,0,0,0,0,0,9,39.1,23,100,0,0,8,34.8,2,8.7,0,0,"AVERY ISD",0,0,8,34.8,6,26.1,21,91.3
"'194903",1,2.4,0,0,0,0,40,95.2,1,2.4,0,0,0,0,1,2.4,42,100,3,7.1,14,33.3,4,9.5,0,0,"RIVERCREST ISD",2,4.8,18,42.9,4,9.5,34,81
"'194904",0,0,0,0,0,0,17,50,14,41.2,0,0,0,0,3,8.8,34,100,22,64.7,32,94.1,7,20.6,0,0,"CLARKSVILLE ISD",4,11.8,28,82.4,3,8.8,5,14.7
"'194905",0,0,0,0,0,0,19,48.7,14,35.9,0,0,0,0,6,15.4,39,100,3,7.7,26,66.7,3,7.7,1,2.6,"DETROIT ISD",0,0,17,43.6,9,23.1,32,82.1
"'195901",0,0,1,0.6,0,0,153,92.7,2,1.2,0,0,0,0,10,6.1,165,100,1,0.6,69,41.8,147,89.1,0,0,"PECOS-BARSTOW-TOYAH ISD",14,8.5,69,41.8,16,9.7,16,9.7
"'195902",0,0,0,0,0,0,18,81.8,1,4.5,0,0,0,0,3,13.6,22,100,0,0,21,95.5,20,90.9,0,0,"BALMORHEA ISD",2,9.1,10,45.5,3,13.6,2,9.1
"'196901",0,0,0,0,0,0,6,100,0,0,0,0,0,0,0,0,6,100,0,0,3,50,6,100,0,0,"AUSTWELL-TIVOLI ISD",1,16.7,1,16.7,1,16.7,0,0
"'196902",0,0,0,0,0,0,20,80,0,0,0,0,0,0,5,20,25,100,0,0,11,44,15,60,0,0,"WOODSBORO ISD",0,0,8,32,9,36,10,40
"'196903",1,2.2,0,0,0,0,11,23.9,21,45.7,0,0,0,0,14,30.4,46,100,7,15.2,31,67.4,32,69.6,0,0,"REFUGIO ISD",2,4.3,21,45.7,5,10.9,6,13
"'197902",0,0,0,0,0,0,6,66.7,0,0,0,0,0,0,3,33.3,9,100,0,0,3,33.3,1,11.1,0,0,"MIAMI ISD",0,0,1,11.1,1,11.1,8,88.9
"'198901",0,0,0,0,0,0,6,19.4,20,64.5,0,0,0,0,5,16.1,31,100,4,12.9,14,45.2,3,9.7,0,0,"BREMOND ISD",0,0,6,19.4,4,12.9,24,77.4
"'198902",0,0,1,8.3,0,0,11,91.7,1,8.3,0,0,0,0,0,0,12,100,10,83.3,10,83.3,1,8.3,0,0,"CALVERT ISD",0,0,4,33.3,1,8.3,0,0
"'198903",1,1.2,1,1.2,0,0,65,78.3,7,8.4,0,0,0,0,11,13.3,83,100,3,3.6,26,31.3,12,14.5,0,0,"FRANKLIN ISD",2,2.4,12,14.5,4,4.8,66,79.5
"'198905",0,0,0,0,0,0,31,70.5,1,2.3,0,0,0,0,12,27.3,44,100,25,56.8,44,100,16,36.4,0,0,"HEARNE ISD",1,2.3,35,79.5,5,11.4,3,6.8
"'198906",1,3.2,0,0,0,0,27,87.1,0,0,0,0,0,0,4,12.9,31,100,2,6.5,25,80.6,22,71,0,0,"MUMFORD ISD",1,3.2,10,32.3,5,16.1,6,19.4
"'199901",38,3,43,3.4,5,0.4,857,67.4,127,10,0,0,1,0.1,287,22.6,1272,100,141,11.1,208,16.4,260,20.4,10,0.8,"ROCKWALL ISD",40,3.1,328,25.8,81,6.4,775,60.9
"'199902",10,2.1,3,0.6,1,0.2,429,90.3,28,5.9,0,0,1,0.2,17,3.6,475,100,40,8.4,139,29.3,156,32.8,1,0.2,"ROYSE CITY ISD",22,4.6,129,27.2,30,6.3,264,55.6
"'200901",2,2.9,0,0,0,0,54,79.4,8,11.8,0,0,0,0,6,8.8,68,100,0,0,25,36.8,29,42.6,0,0,"BALLINGER ISD",1,1.5,34,50,3,4.4,37,54.4
"'200902",0,0,0,0,0,0,31,100,0,0,0,0,0,0,0,0,31,100,0,0,4,12.9,10,32.3,0,0,"MILES ISD",0,0,10,32.3,0,0,21,67.7
"'200904",1,2.6,0,0,0,0,21,55.3,15,39.5,0,0,2,5.3,0,0,38,100,0,0,21,55.3,23,60.5,0,0,"WINTERS ISD",1,2.6,22,57.9,4,10.5,14,36.8
"'200906",0,0,0,0,0,0,7,100,0,0,0,0,0,0,0,0,7,100,0,0,7,100,3,42.9,0,0,"OLFEN ISD",1,14.3,3,42.9,0,0,4,57.1
"'201902",3,1.4,0,0,0,0,193,92.3,3,1.4,0,0,0,0,13,6.2,209,100,35,16.7,108,51.7,56,26.8,1,0.5,"HENDERSON ISD",10,4.8,99,47.4,21,10,114,54.5
"'201903",0,0,0,0,0,0,10,83.3,2,16.7,0,0,0,0,0,0,12,100,8,66.7,10,83.3,3,25,0,0,"LANEVILLE ISD",0,0,6,50,3,25,1,8.3
"'201904",2,13.3,0,0,0,0,9,60,6,40,0,0,0,0,0,0,15,100,1,6.7,11,73.3,9,60,0,0,"LEVERETTS CHAPEL ISD",2,13.3,3,20,3,20,3,20
"'201907",0,0,0,0,0,0,19,82.6,4,17.4,0,0,0,0,0,0,23,100,1,4.3,16,69.6,2,8.7,0,0,"MOUNT ENTERPRISE ISD",0,0,10,43.5,5,21.7,20,87
"'201908",1,3.4,0,0,0,0,13,44.8,15,51.7,0,0,0,0,1,3.4,29,100,4,13.8,19,65.5,2,6.9,0,0,"OVERTON ISD",0,0,6,20.7,3,10.3,22,75.9
"'201910",1,0.9,0,0,0,0,96,82.8,15,12.9,0,0,0,0,5,4.3,116,100,25,21.6,55,47.4,37,31.9,1,0.9,"TATUM ISD",14,12.1,33,28.4,8,6.9,52,44.8
"'201913",0,0,0,0,0,0,40,95.2,1,2.4,0,0,0,0,1,2.4,42,100,2,4.8,29,69,20,47.6,0,0,"CARLISLE ISD",5,11.9,14,33.3,1,2.4,20,47.6
"'201914",0,0,0,0,0,0,44,65.7,11,16.4,0,0,0,0,12,17.9,67,100,7,10.4,42,62.7,12,17.9,2,3,"WEST RUSK COUNTY CONSOLIDATED ISD",2,3,33,49.3,9,13.4,46,68.7
"'202903",3,5.1,0,0,0,0,38,64.4,6,10.2,0,0,0,0,15,25.4,59,100,7,11.9,32,54.2,4,6.8,0,0,"HEMPHILL ISD",0,0,27,45.8,9,15.3,45,76.3
"'202905",3,8.3,0,0,0,0,30,83.3,0,0,0,0,0,0,6,16.7,36,100,1,2.8,17,47.2,3,8.3,0,0,"WEST SABINE ISD",0,0,6,16.7,2,5.6,29,80.6
"'203901",1,1.9,0,0,0,0,41,75.9,0,0,0,0,0,0,13,24.1,54,100,28,51.9,48,88.9,14,25.9,0,0,"SAN AUGUSTINE ISD",6,11.1,41,75.9,12,22.2,11,20.4
"'203902",2,10.5,0,0,0,0,16,84.2,0,0,0,0,0,0,3,15.8,19,100,0,0,14,73.7,1,5.3,0,0,"BROADDUS ISD",1,5.3,6,31.6,2,10.5,16,84.2
"'204901",2,2,0,0,0,0,86,86.9,3,3,0,0,0,0,10,10.1,99,100,20,20.2,51,51.5,13,13.1,1,1,"COLDSPRING-OAKHURST CISD",2,2,38,38.4,10,10.1,63,63.6
"'204904",5,4.1,0,0,0,0,114,92.7,4,3.3,0,0,0,0,5,4.1,123,100,7,5.7,74,60.2,42,34.1,0,0,"SHEPHERD ISD",13,10.6,55,44.7,6,4.9,69,56.1
"'205901",4,3.9,0,0,0,0,42,41.2,36,35.3,0,0,0,0,24,23.5,102,100,1,1,73,71.6,67,65.7,0,0,"ARANSAS PASS ISD",2,2,59,57.8,9,8.8,30,29.4
"'205902",8,2.6,5,1.7,0,0,272,90.1,0,0,0,0,0,0,30,9.9,302,100,4,1.3,130,43,146,48.3,1,0.3,"GREGORY-PORTLAND ISD",5,1.7,123,40.7,20,6.6,138,45.7
"'205903",7,5,1,0.7,0,0,130,93.5,1,0.7,0,0,0,0,8,5.8,139,100,1,0.7,93,66.9,74,53.2,1,0.7,"INGLESIDE ISD",4,2.9,54,38.8,12,8.6,55,39.6
"'205904",0,0,1,1.2,0,0,22,25.6,55,64,0,0,0,0,9,10.5,86,100,0,0,66,76.7,78,90.7,0,0,"MATHIS ISD",1,1.2,49,57,6,7,7,8.1
"'205905",0,0,0,0,0,0,48,77.4,3,4.8,0,0,0,0,11,17.7,62,100,1,1.6,36,58.1,51,82.3,0,0,"ODEM-EDROY ISD",1,1.6,28,45.2,5,8.1,10,16.1
"'205906",1,0.8,2,1.5,0,0,100,75.2,17,12.8,0,0,0,0,16,12,133,100,3,2.3,99,74.4,106,79.7,1,0.8,"SINTON ISD",2,1.5,80,60.2,22,16.5,20,15
"'205907",0,0,0,0,0,0,48,90.6,0,0,0,0,0,0,5,9.4,53,100,0,0,41,77.4,49,92.5,0,0,"TAFT ISD",0,0,37,69.8,7,13.2,4,7.5
"'206901",0,0,0,0,0,0,35,72.9,12,25,0,0,0,0,1,2.1,48,100,1,2.1,25,52.1,18,37.5,0,0,"SAN SABA ISD",0,0,8,16.7,7,14.6,29,60.4
"'206902",0,0,0,0,0,0,2,18.2,9,81.8,0,0,0,0,0,0,11,100,0,0,6,54.5,2,18.2,0,0,"RICHLAND SPRINGS ISD",0,0,0,0,1,9.1,9,81.8
"'206903",1,10,0,0,0,0,8,80,1,10,0,0,0,0,1,10,10,100,2,20,6,60,1,10,0,0,"CHEROKEE ISD",0,0,4,40,2,20,6,60
"'207901",3,7.7,0,0,0,0,38,97.4,0,0,0,0,0,0,1,2.6,39,100,0,0,24,61.5,26,66.7,0,0,"SCHLEICHER ISD",3,7.7,19,48.7,5,12.8,10,25.6
"'208901",1,5.9,0,0,0,0,15,88.2,2,11.8,0,0,0,0,0,0,17,100,1,5.9,7,41.2,3,17.6,0,0,"HERMLEIGH ISD",0,0,6,35.3,0,0,12,70.6
"'208902",1,0.7,2,1.4,0,0,125,86.8,4,2.8,0,0,0,0,15,10.4,144,100,0,0,77,53.5,95,66,0,0,"SNYDER ISD",13,9,74,51.4,7,4.9,46,31.9
"'208903",0,0,0,0,0,0,11,91.7,1,8.3,0,0,0,0,0,0,12,100,0,0,2,16.7,3,25,0,0,"IRA ISD",0,0,10,83.3,1,8.3,9,75
"'209901",1,2.9,0,0,0,0,29,82.9,0,0,0,0,0,0,6,17.1,35,100,0,0,10,28.6,7,20,0,0,"ALBANY ISD",1,2.9,18,51.4,4,11.4,27,77.1
"'209902",0,0,0,0,0,0,5,83.3,1,16.7,0,0,0,0,0,0,6,100,0,0,5,83.3,0,0,0,0,"MORAN ISD",0,0,2,33.3,2,33.3,6,100
"'210901",3,1.8,1,0.6,0,0,123,72.4,13,7.6,0,0,0,0,34,20,170,100,39,22.9,118,69.4,62,36.5,0,0,"CENTER ISD",10,5.9,87,51.2,24,14.1,65,38.2
"'210902",0,0,0,0,0,0,36,85.7,0,0,0,0,0,0,6,14.3,42,100,3,7.1,19,45.2,12,28.6,0,0,"JOAQUIN ISD",2,4.8,11,26.2,5,11.9,27,64.3
"'210903",2,3.5,1,1.8,0,0,15,26.3,39,68.4,0,0,0,0,3,5.3,57,100,17,29.8,36,63.2,11,19.3,0,0,"SHELBYVILLE ISD",6,10.5,18,31.6,7,12.3,26,45.6
"'210904",1,2.5,0,0,0,0,33,82.5,0,0,0,0,0,0,7,17.5,40,100,8,20,35,87.5,16,40,0,0,"TENAHA ISD",1,2.5,17,42.5,4,10,15,37.5
"'210905",1,2.2,0,0,0,0,26,57.8,16,35.6,0,0,0,0,3,6.7,45,100,10,22.2,25,55.6,9,20,0,0,"TIMPSON ISD",2,4.4,5,11.1,6,13.3,25,55.6
"'210906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EXCELSIOR ISD",.,.,.,.,.,.,.,.
"'211901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TEXHOMA ISD",.,.,.,.,.,.,.,.
"'211902",0,0,0,0,0,0,39,95.1,1,2.4,0,0,0,0,1,2.4,41,100,0,0,23,56.1,24,58.5,0,0,"STRATFORD ISD",6,14.6,20,48.8,3,7.3,17,41.5
"'212801",6,3.7,12,7.5,1,0.6,132,82,3,1.9,0,0,0,0,26,16.1,161,100,18,11.2,57,35.4,52,32.3,1,0.6,"CUMBERLAND ACADEMY",8,5,35,21.7,16,9.9,71,44.1
"'212804",3,6.5,1,2.2,0,0,46,100,0,0,0,0,0,0,0,0,46,100,5,10.9,18,39.1,6,13,0,0,"UT TYLER UNIVERSITY ACADEMY",0,0,10,21.7,3,6.5,31,67.4
"'212901",4,7,0,0,0,0,43,75.4,6,10.5,0,0,0,0,8,14,57,100,8,14,21,36.8,6,10.5,0,0,"ARP ISD",0,0,23,40.4,5,8.8,39,68.4
"'212902",6,3,1,0.5,0,0,177,88.1,5,2.5,0,0,0,0,19,9.5,201,100,10,5,58,28.9,18,9,1,0.5,"BULLARD ISD",1,0.5,67,33.3,22,10.9,165,82.1
"'212903",14,4.6,4,1.3,0,0,230,75.7,2,0.7,0,0,0,0,72,23.7,304,100,24,7.9,99,32.6,43,14.1,3,1,"LINDALE ISD",5,1.6,77,25.3,35,11.5,216,71.1
"'212904",1,1.6,0,0,0,0,0,0,14,22.6,1,1.6,0,0,47,75.8,62,100,4,6.5,26,41.9,8,12.9,1,1.6,"TROUP ISD",1,1.6,28,45.2,6,9.7,48,77.4
"'212905",26,2.5,19,1.8,0,0,893,86.8,43,4.2,0,0,2,0.2,91,8.8,1029,100,291,28.3,734,71.3,484,47,4,0.4,"TYLER ISD",124,12.1,630,61.2,62,6,205,19.9
"'212906",16,4.5,14,4,0,0,285,81,25,7.1,0,0,0,0,42,11.9,352,100,47,13.4,133,37.8,55,15.6,1,0.3,"WHITEHOUSE ISD",5,1.4,130,36.9,31,8.8,219,62.2
"'212909",8,3.6,0,0,0,0,196,89.1,2,0.9,0,0,0,0,22,10,220,100,36,16.4,151,68.6,116,52.7,0,0,"CHAPEL HILL ISD",22,10,134,60.9,13,5.9,60,27.3
"'212910",0,0,0,0,0,0,41,71.9,1,1.8,0,0,0,0,15,26.3,57,100,12,21.1,41,71.9,14,24.6,0,0,"WINONA ISD",3,5.3,28,49.1,7,12.3,31,54.4
"'213801",2,3.4,0,0,0,0,9,15.5,2,3.4,0,0,0,0,47,81,58,100,0,0,30,51.7,12,20.7,0,0,"BRAZOS RIVER CHARTER SCHOOL",1,1.7,40,69,8,13.8,44,75.9
"'213901",3,2.1,2,1.4,0,0,123,87.9,1,0.7,0,0,0,0,16,11.4,140,100,0,0,37,26.4,40,28.6,0,0,"GLEN ROSE ISD",3,2.1,32,22.9,6,4.3,95,67.9
"'214901",0,0,2,0.3,0,0,700,96.6,1,0.1,0,0,0,0,24,3.3,725,100,0,0,663,91.4,722,99.6,0,0,"RIO GRANDE CITY GRULLA ISD",281,38.8,328,45.2,70,9.7,1,0.1
"'214902",0,0,0,0,0,0,0,0,0,0,18,90,2,10,0,0,20,100,0,0,20,100,20,100,0,0,"SAN ISIDRO ISD",0,0,2,10,3,15,0,0
"'214903",0,0,0,0,0,0,395,94.7,0,0,0,0,1,0.2,21,5,417,100,0,0,320,76.7,417,100,0,0,"ROMA ISD",225,54,266,63.8,29,7,0,0
"'215901",3,2.9,1,1,0,0,57,54.8,12,11.5,0,0,0,0,35,33.7,104,100,1,1,52,50,27,26,4,3.8,"BRECKENRIDGE ISD",7,6.7,55,52.9,10,9.6,68,65.4
"'216901",0,0,0,0,0,0,1,4.2,22,91.7,0,0,0,0,1,4.2,24,100,0,0,5,20.8,6,25,0,0,"STERLING CITY ISD",0,0,4,16.7,2,8.3,18,75
"'217901",0,0,0,0,0,0,19,90.5,1,4.8,0,0,0,0,1,4.8,21,100,0,0,9,42.9,5,23.8,0,0,"ASPERMONT ISD",1,4.8,14,66.7,1,4.8,16,76.2
"'218901",0,0,0,0,0,0,47,87,0,0,0,0,0,0,7,13,54,100,0,0,21,38.9,38,70.4,0,0,"SONORA ISD",2,3.7,22,40.7,4,7.4,16,29.6
"'219901",0,0,0,0,0,0,12,100,0,0,0,0,0,0,0,0,12,100,0,0,1,8.3,1,8.3,0,0,"HAPPY ISD",0,0,3,25,0,0,11,91.7
"'219903",0,0,0,0,0,0,45,68.2,0,0,0,0,1,1.5,20,30.3,66,100,7,10.6,49,74.2,35,53,0,0,"TULIA ISD",1,1.5,26,39.4,10,15.2,24,36.4
"'219905",0,0,0,0,0,0,16,100,0,0,0,0,0,0,0,0,16,100,0,0,5,31.3,3,18.8,0,0,"KRESS ISD",0,0,4,25,2,12.5,13,81.3
"'220801",1,5.6,1,5.6,0,0,0,0,18,100,0,0,0,0,0,0,18,100,3,16.7,1,5.6,2,11.1,0,0,"TREETOPS SCHOOL INTERNATIONAL",0,0,0,0,1,5.6,11,61.1
"'220802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ARLINGTON CLASSICS ACADEMY",.,.,.,.,.,.,.,.
"'220809",0,0,1,2.3,0,0,41,93.2,0,0,0,0,0,0,3,6.8,44,100,5,11.4,8,18.2,7,15.9,0,0,"FORT WORTH ACADEMY OF FINE ARTS",1,2.3,5,11.4,3,6.8,31,70.5
"'220810",4,6.1,13,19.7,0,0,65,98.5,0,0,0,0,0,0,1,1.5,66,100,7,10.6,1,1.5,6,9.1,0,0,"WESTLAKE ACADEMY CHARTER SCHOOL",1,1.5,1,1.5,4,6.1,36,54.5
"'220811",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EAST FORT WORTH MONTESSORI ACADEMY",.,.,.,.,.,.,.,.
"'220814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TEXAS SCHOOL OF THE ARTS",.,.,.,.,.,.,.,.
"'220815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CHAPEL HILL ACADEMY",.,.,.,.,.,.,.,.
"'220817",7,5.4,4,3.1,0,0,90,69.2,6,4.6,1,0.8,0,0,33,25.4,130,100,45,34.6,39,30,39,30,0,0,"NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON",6,4.6,38,29.2,13,10,35,26.9
"'220819",1,2.6,0,0,0,0,34,89.5,0,0,0,0,0,0,4,10.5,38,100,1,2.6,6,15.8,2,5.3,0,0,"HIGH POINT ACADEMY",0,0,5,13.2,3,7.9,34,89.5
"'220901",95,2.4,348,8.7,6,0.2,2674,66.9,218,5.5,1,0,7,0.2,1100,27.5,4000,100,959,24,2532,63.3,1677,41.9,18,0.5,"ARLINGTON ISD",574,14.4,2080,52,288,7.2,897,22.4
"'220902",53,3.4,98,6.2,3,0.2,1111,70.3,35,2.2,0,0,6,0.4,429,27.1,1581,100,154,9.7,735,46.5,642,40.6,3,0.2,"BIRDVILLE ISD",151,9.6,687,43.5,130,8.2,628,39.7
"'220904",5,1.3,5,1.3,0,0,336,86.8,1,0.3,0,0,0,0,50,12.9,387,100,127,32.8,370,95.6,238,61.5,0,0,"EVERMAN ISD",48,12.4,222,57.4,34,8.8,12,3.1
"'220905",55,1.2,83,1.8,7,0.2,3960,85.5,115,2.5,0,0,14,0.3,540,11.7,4629,100,945,20.4,3736,80.7,2998,64.8,4,0.1,"FORT WORTH ISD",797,17.2,2567,55.5,365,7.9,537,11.6
"'220906",67,5.6,137,11.5,1,0.1,1137,95.5,1,0.1,0,0,2,0.2,51,4.3,1191,100,66,5.5,193,16.2,246,20.7,8,0.7,"GRAPEVINE-COLLEYVILLE ISD",29,2.4,247,20.7,57,4.8,666,55.9
"'220907",148,5.7,257,9.9,6,0.2,2278,87.4,52,2,0,0,0,0,275,10.6,2605,100,208,8,510,19.6,587,22.5,13,0.5,"KELLER ISD",148,5.7,700,26.9,181,6.9,1386,53.2
"'220908",134,4.8,226,8,4,0.1,2293,81.4,20,0.7,0,0,1,0,504,17.9,2818,100,914,32.4,967,34.3,679,24.1,7,0.2,"MANSFIELD ISD",90,3.2,996,35.3,191,6.8,854,30.3
"'220910",0,0,5,2.7,0,0,129,70.5,12,6.6,0,0,0,0,42,23,183,100,35,19.1,152,83.1,120,65.6,0,0,"LAKE WORTH ISD",21,11.5,91,49.7,18,9.8,23,12.6
"'220912",19,1.7,51,4.5,5,0.4,917,81.8,65,5.8,0,0,0,0,139,12.4,1121,100,540,48.2,705,62.9,355,31.7,4,0.4,"CROWLEY ISD",128,11.4,631,56.3,107,9.5,147,13.1
"'220914",10,4.4,12,5.3,2,0.9,183,81.3,0,0,0,0,0,0,42,18.7,225,100,59,26.2,69,30.7,51,22.7,0,0,"KENNEDALE ISD",6,2.7,75,33.3,15,6.7,91,40.4
"'220915",11,2.6,2,0.5,1,0.2,318,76.4,7,1.7,0,0,0,0,91,21.9,416,100,6,1.4,129,31,80,19.2,2,0.5,"AZLE ISD",7,1.7,106,25.5,33,7.9,314,75.5
"'220916",75,4.6,152,9.3,38,2.3,1377,84.3,1,0.1,0,0,0,0,255,15.6,1633,100,313,19.2,655,40.1,500,30.6,11,0.7,"HURST-EULESS-BEDFORD ISD",107,6.6,516,31.6,109,6.7,544,33.3
"'220917",2,0.8,0,0,0,0,146,61.1,5,2.1,0,0,0,0,88,36.8,239,100,3,1.3,185,77.4,202,84.5,2,0.8,"CASTLEBERRY ISD",28,11.7,110,46,23,9.6,30,12.6
"'220918",54,3.5,65,4.2,4,0.3,1103,71.4,24,1.6,0,0,0,0,418,27.1,1545,100,226,14.6,520,33.7,583,37.7,12,0.8,"EAGLE MT-SAGINAW ISD",95,6.1,457,29.6,143,9.3,601,38.9
"'220919",30,4.3,89,12.7,3,0.4,657,93.6,2,0.3,0,0,3,0.4,40,5.7,702,100,18,2.6,4,0.6,75,10.7,1,0.1,"CARROLL ISD",3,0.4,66,9.4,46,6.6,486,69.2
"'220920",18,4,4,0.9,3,0.7,390,85.9,0,0,0,0,0,0,64,14.1,454,100,43,9.5,224,49.3,196,43.2,1,0.2,"WHITE SETTLEMENT ISD",26,5.7,209,46,42,9.3,189,41.6
"'221801",19,3.4,27,4.9,1,0.2,501,90.3,6,1.1,0,0,0,0,48,8.6,555,100,27,4.9,103,18.6,161,29,1,0.2,"TEXAS COLLEGE PREPARATORY ACADEMIES",8,1.4,41,7.4,23,4.1,319,57.5
"'221901",36,3.8,14,1.5,0,0,809,84.7,80,8.4,0,0,1,0.1,65,6.8,955,100,131,13.7,525,55,433,45.3,3,0.3,"ABILENE ISD",36,3.8,581,60.8,98,10.3,338,35.4
"'221904",2,2.3,0,0,0,0,71,82.6,10,11.6,0,0,0,0,5,5.8,86,100,2,2.3,43,50,22,25.6,0,0,"MERKEL ISD",2,2.3,40,46.5,13,15.1,60,69.8
"'221905",0,0,0,0,0,0,4,57.1,0,0,0,0,0,0,3,42.9,7,100,0,0,5,71.4,0,0,0,0,"TRENT ISD",0,0,5,71.4,2,28.6,7,100
"'221911",5,5.4,0,0,0,0,65,69.9,13,14,0,0,0,0,15,16.1,93,100,0,0,13,14,10,10.8,0,0,"JIM NED CISD",0,0,40,43,8,8.6,78,83.9
"'221912",10,3.5,7,2.5,2,0.7,241,84.6,2,0.7,4,1.4,0,0,38,13.3,285,100,14,4.9,35,12.3,48,16.8,0,0,"WYLIE ISD",4,1.4,69,24.2,18,6.3,204,71.6
"'222901",0,0,0,0,0,0,5,62.5,0,0,2,25,0,0,1,12.5,8,100,0,0,5,62.5,6,75,0,0,"TERRELL COUNTY ISD",1,12.5,5,62.5,2,25,2,25
"'223901",4,2.8,0,0,0,0,95,66.4,21,14.7,0,0,0,0,27,18.9,143,100,7,4.9,119,83.2,113,79,0,0,"BROWNFIELD ISD",11,7.7,68,47.6,14,9.8,19,13.3
"'223902",0,0,0,0,0,0,13,81.3,0,0,0,0,0,0,3,18.8,16,100,0,0,12,75,10,62.5,0,0,"MEADOW ISD",1,6.3,13,81.3,5,31.3,6,37.5
